case_track,case_family,status_group,source_scope,epoch,address,amount_gonka,amount_ngonka,source_file,source_repo_head,note
P3-CAND-01-confirmed,P3-CAND-01,pending_estimate,confirmed_six,272,gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n,1965.730685067,1965730685067,/private/tmp/grc-p3-cand01-check/artifacts/epoch_272_reported_and_claimed_zero_reward.csv,huxuxuya/grc-p3-cand01@d2fe976,Devshard/high miss-rate zero-reward row; manual-review row is not in confirmed-six total.
P3-CAND-06,P3-CAND-06,pending_estimate,included_before_overlap_review,272,gonka1fvly5jrewyjmjfgwah3khy9rttq4cqajcesv9p,365.340258948,365340258948,validations/P3-CAND-06-pre-fix-confirmation-accounting/case6_gross_compensation_calculation.csv,local validation package,Gross candidate amount; do not treat as approved payout until policy and overlap review are complete.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,272,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,1839.120793628,1839120793628,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e272_compensation_272.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,272,gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5,134.544571284,134544571284,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e272_compensation_272.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P3-CAND-06,P3-CAND-06,pending_estimate,included_before_overlap_review,272,gonka1nku7u6d5mz80h35ty8ydeh0k5xydesvt9w0vjr,146.964070171,146964070171,validations/P3-CAND-06-pre-fix-confirmation-accounting/case6_gross_compensation_calculation.csv,local validation package,Gross candidate amount; do not treat as approved payout until policy and overlap review are complete.
P3-CAND-06,P3-CAND-06,pending_estimate,included_before_overlap_review,272,gonka1q5xt54wncgzk7dxv9x64uln68455g83wu9tugg,22521.036302544,22521036302544,validations/P3-CAND-06-pre-fix-confirmation-accounting/case6_gross_compensation_calculation.csv,local validation package,Gross candidate amount; do not treat as approved payout until policy and overlap review are complete.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,272,gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv,7499.652397803,7499652397803,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e272_compensation_272.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,272,gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg,176.977859151,176977859151,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e272_compensation_272.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,272,gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu,3429.161637341,3429161637341,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e272_compensation_272.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,272,gonka1wkgawwdzj623ss8eywayzdj6qcgr2llygactje,824.861717795,824861717795,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e272_compensation_272.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P3-CAND-01-confirmed,P3-CAND-01,pending_estimate,confirmed_six,272,gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4,8784.035574445,8784035574445,/private/tmp/grc-p3-cand01-check/artifacts/epoch_272_reported_and_claimed_zero_reward.csv,huxuxuya/grc-p3-cand01@d2fe976,Devshard/high miss-rate zero-reward row; manual-review row is not in confirmed-six total.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,272,gonka1xwkesaxvdadh9wt9yyladu0r260s7whklcktds,647.193886484,647193886484,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e272_compensation_272.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P3-CAND-06,P3-CAND-06,pending_estimate,included_before_overlap_review,272,gonka1ym3np7guxart483yfdxnlztuazx22cjt0e4a2p,8037.485696859,8037485696859,validations/P3-CAND-06-pre-fix-confirmation-accounting/case6_gross_compensation_calculation.csv,local validation package,Gross candidate amount; do not treat as approved payout until policy and overlap review are complete.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,272,gonka1zktn8j65wlys8a8e38hqhf4y3x6m4x04zskkrx,300.482875868,300482875868,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e272_compensation_272.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,273,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau,1489.004729083,1489004729083,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e273_compensation_273.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,273,gonka1007dchuqgdnute4qam70kmn56j2vfw38mhyrqv,3367.470242835,3367470242835,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e273_compensation_273.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,273,gonka1007g0ut3u4wjkay9hegqfev4pj90qgexwskmcw,3440.798113916,3440798113916,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e273_compensation_273.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,273,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09,5880.820436298,5880820436298,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e273_compensation_273.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,273,gonka14ljarev2nlzu4ej50vx7ylj2rvg4n20fnq2ysc,2323.670445311,2323670445311,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e273_compensation_273.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,273,gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2,1690.282252764,1690282252764,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e273_compensation_273.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,273,gonka1830lqug50lse998x2lakk4pj5ypfumz5pasz0y,2119.399947301,2119399947301,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e273_compensation_273.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,273,gonka18xeqnspxpg2vncufnjne485rkaagwvz7whyn0d,2135.113062533,2135113062533,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e273_compensation_273.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,273,gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2,3215.576795597,3215576795597,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e273_compensation_273.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,273,gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n,1039.310336029,1039310336029,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e273_compensation_273.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P3-CAND-06,P3-CAND-06,pending_estimate,included_before_overlap_review,273,gonka1fvly5jrewyjmjfgwah3khy9rttq4cqajcesv9p,218.861247867,218861247867,validations/P3-CAND-06-pre-fix-confirmation-accounting/case6_gross_compensation_calculation.csv,local validation package,Gross candidate amount; do not treat as approved payout until policy and overlap review are complete.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,273,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,5799.261885811,5799261885811,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e273_compensation_273.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,273,gonka1l8jd2nz92mnem0xwgwkltcw2952cnlphs5arsa,2099.571492366,2099571492366,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e273_compensation_273.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,273,gonka1q5xt54wncgzk7dxv9x64uln68455g83wu9tugg,1568.692670615,1568692670615,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e273_compensation_273.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,273,gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv,19169.626460683,19169626460683,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e273_compensation_273.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,273,gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg,540.231866532,540231866532,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e273_compensation_273.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,273,gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu,21958.330292490,21958330292490,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e273_compensation_273.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,273,gonka1wkgawwdzj623ss8eywayzdj6qcgr2llygactje,2089.470204004,2089470204004,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e273_compensation_273.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,273,gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4,4217.100830711,4217100830711,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e273_compensation_273.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,273,gonka1xwkesaxvdadh9wt9yyladu0r260s7whklcktds,2099.571492366,2099571492366,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e273_compensation_273.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P3-CAND-06,P3-CAND-06,pending_estimate,included_before_overlap_review,273,gonka1zktn8j65wlys8a8e38hqhf4y3x6m4x04zskkrx,3018.788733411,3018788733411,validations/P3-CAND-06-pre-fix-confirmation-accounting/case6_gross_compensation_calculation.csv,local validation package,Gross candidate amount; do not treat as approved payout until policy and overlap review are complete.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,274,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau,5380.531223940,5380531223940,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e274_compensation_274.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,274,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09,2375.026126150,2375026126150,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e274_compensation_274.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,274,gonka14ljarev2nlzu4ej50vx7ylj2rvg4n20fnq2ysc,1220.998008459,1220998008459,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e274_compensation_274.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,274,gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n,714.098835250,714098835250,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e274_compensation_274.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P3-CAND-06,P3-CAND-06,pending_estimate,included_before_overlap_review,274,gonka1fvly5jrewyjmjfgwah3khy9rttq4cqajcesv9p,137.269776102,137269776102,validations/P3-CAND-06-pre-fix-confirmation-accounting/case6_gross_compensation_calculation.csv,local validation package,Gross candidate amount; do not treat as approved payout until policy and overlap review are complete.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,274,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,3590.844143057,3590844143057,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e274_compensation_274.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,274,gonka1mmlyd5xxu5l68yx8wzclrkxkxvm88mhq5tp5s0,1201.388040444,1201388040444,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e274_compensation_274.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,274,gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv,12793.099133472,12793099133472,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e274_compensation_274.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P3-CAND-06,P3-CAND-06,pending_estimate,included_before_overlap_review,274,gonka1qwfrtz9c7kcrfkrrlne2pkcye74mj6ce33xdkl,173.159717563,173159717563,validations/P3-CAND-06-pre-fix-confirmation-accounting/case6_gross_compensation_calculation.csv,local validation package,Gross candidate amount; do not treat as approved payout until policy and overlap review are complete.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,274,gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu,14542.456280136,14542456280136,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e274_compensation_274.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,275,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau,7802.962262997,7802962262997,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e275_compensation_275.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,275,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09,3812.395676851,3812395676851,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e275_compensation_275.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,275,gonka125n6kr5gvdup0lndfkps7t6rd6592panhrg3np,2093.027161239,2093027161239,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e275_compensation_275.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,275,gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq,557.601830600,557601830600,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e275_compensation_275.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,275,gonka1830lqug50lse998x2lakk4pj5ypfumz5pasz0y,2083.021883395,2083021883395,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e275_compensation_275.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P3-CAND-06,P3-CAND-06,pending_estimate,included_before_overlap_review,275,gonka1fvly5jrewyjmjfgwah3khy9rttq4cqajcesv9p,126.220428182,126220428182,validations/P3-CAND-06-pre-fix-confirmation-accounting/case6_gross_compensation_calculation.csv,local validation package,Gross candidate amount; do not treat as approved payout until policy and overlap review are complete.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,275,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,11600.350023082,11600350023082,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e275_compensation_275.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,275,gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5,417.912759166,417912759166,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e275_compensation_275.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,275,gonka1l8jd2nz92mnem0xwgwkltcw2952cnlphs5arsa,2067.629148251,2067629148251,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e275_compensation_275.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,275,gonka1mmlyd5xxu5l68yx8wzclrkxkxvm88mhq5tp5s0,2074.940697444,2074940697444,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e275_compensation_275.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,275,gonka1q5xt54wncgzk7dxv9x64uln68455g83wu9tugg,942.035390827,942035390827,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e275_compensation_275.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,275,gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv,18560.944855310,18560944855310,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e275_compensation_275.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,275,gonka1scskt6wpnjnumsah6kjphmdu87vjgvcxmn4rxv,3834.715142810,3834715142810,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e275_compensation_275.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,275,gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg,356.341818589,356341818589,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e275_compensation_275.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,275,gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu,24286.657510591,24286657510591,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e275_compensation_275.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,275,gonka1ujnc662v6g69jm6fgxnr79a2m7ehzeut059239,5197.741839833,5197741839833,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e275_compensation_275.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,275,gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4,2252.341969982,2252341969982,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e275_compensation_275.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,275,gonka1yal0ysgzc860zt3y8cds8656tnueusgymftvkw,2044.155227155,2044155227155,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e275_compensation_275.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P3-CAND-04,P3-CAND-04,pending_estimate_revalidation_required,partial_cpoc_damage,276,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau,3617.119418189,3617119418189,/private/tmp/payout276-check/payout_276.csv,gonkavip/payout276@b393de8,Current payout276 source amount; changed from older locally validated CSV.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,276,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau,3427.176240497,3427176240497,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e276_compensation_276.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P3-CAND-04,P3-CAND-04,pending_estimate_revalidation_required,failed_cpoc_full_drop,276,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09,16028.213179615,16028213179615,/private/tmp/payout276-check/payout_276.csv,gonkavip/payout276@b393de8,Current payout276 source amount; changed from older locally validated CSV.
P3-CAND-06,P3-CAND-06,pending_estimate,included_before_overlap_review,276,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09,17356.095656742,17356095656742,validations/P3-CAND-06-pre-fix-confirmation-accounting/case6_gross_compensation_calculation.csv,local validation package,Gross candidate amount; do not treat as approved payout until policy and overlap review are complete.
P3-CAND-04,P3-CAND-04,pending_estimate_revalidation_required,partial_cpoc_damage,276,gonka14ljarev2nlzu4ej50vx7ylj2rvg4n20fnq2ysc,79.662604523,79662604523,/private/tmp/payout276-check/payout_276.csv,gonkavip/payout276@b393de8,Current payout276 source amount; changed from older locally validated CSV.
P3-CAND-06,P3-CAND-06,pending_estimate,included_before_overlap_review,276,gonka14tqh62mangwzrma2lgg2dm375rcjzn2ydy8ttm,11765.489995489,11765489995489,validations/P3-CAND-06-pre-fix-confirmation-accounting/case6_gross_compensation_calculation.csv,local validation package,Gross candidate amount; do not treat as approved payout until policy and overlap review are complete.
P3-CAND-04,P3-CAND-04,pending_estimate_revalidation_required,partial_cpoc_damage,276,gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2,34.245204993,34245204993,/private/tmp/payout276-check/payout_276.csv,gonkavip/payout276@b393de8,Current payout276 source amount; changed from older locally validated CSV.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,276,gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2,1590.871839692,1590871839692,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e276_compensation_276.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P3-CAND-04,P3-CAND-04,pending_estimate_revalidation_required,failed_cpoc_full_drop,276,gonka17pw6099q758qwzewtrqmqpf5c2lrhr97fwqexu,923.163292052,923163292052,/private/tmp/payout276-check/payout_276.csv,gonkavip/payout276@b393de8,Current payout276 source amount; changed from older locally validated CSV.
P3-CAND-04,P3-CAND-04,pending_estimate_revalidation_required,failed_cpoc_full_drop,276,gonka1amlmhjym02shahjv8ldmupg4cx0qc66q6f85rj,217.372045879,217372045879,/private/tmp/payout276-check/payout_276.csv,gonkavip/payout276@b393de8,Current payout276 source amount; changed from older locally validated CSV.
P3-CAND-04,P3-CAND-04,pending_estimate_revalidation_required,partial_cpoc_damage,276,gonka1ce02jjduga8jvwj8jx39mxn0jr345vgkx7lk2n,9.957825565,9957825565,/private/tmp/payout276-check/payout_276.csv,gonkavip/payout276@b393de8,Current payout276 source amount; changed from older locally validated CSV.
P3-CAND-04,P3-CAND-04,pending_estimate_revalidation_required,failed_cpoc_full_drop,276,gonka1d694r00czmq75txghwjcuk07lxvc8d4ekgsha0,113.179188133,113179188133,/private/tmp/payout276-check/payout_276.csv,gonkavip/payout276@b393de8,Current payout276 source amount; changed from older locally validated CSV.
P3-CAND-04,P3-CAND-04,pending_estimate_revalidation_required,partial_cpoc_damage,276,gonka1duuaqdx06sx8v2dzggltwwmqyuw8lvjkjq7xll,161.268199400,161268199400,/private/tmp/payout276-check/payout_276.csv,gonkavip/payout276@b393de8,Current payout276 source amount; changed from older locally validated CSV.
P3-CAND-06,P3-CAND-06,pending_estimate,included_before_overlap_review,276,gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e,3557.528990032,3557528990032,validations/P3-CAND-06-pre-fix-confirmation-accounting/case6_gross_compensation_calculation.csv,local validation package,Gross candidate amount; do not treat as approved payout until policy and overlap review are complete.
P3-CAND-04,P3-CAND-04,pending_estimate_revalidation_required,partial_cpoc_damage,276,gonka1fvly5jrewyjmjfgwah3khy9rttq4cqajcesv9p,0.728621382,728621382,/private/tmp/payout276-check/payout_276.csv,gonkavip/payout276@b393de8,Current payout276 source amount; changed from older locally validated CSV.
